date,actual,point_forecast,brier,logloss,baseline_brier,baseline_logloss
2017-05-02,75,68.87668636645742,0.1020196340600988,0.39625658159531135,0.10554025531781339,0.42744197472393664
2017-05-03,65,69.18487926852008,0.09462353441659163,0.3399587462375626,0.09900587686054814,0.3659419602806554
2017-05-04,64,69.49009364412557,0.0955911576918386,0.34634568696478996,0.09391050537862203,0.3353217883822143
2017-05-05,59,69.79238441058868,0.07021900850465272,0.23854803546226036,0.07009235066575649,0.23783990797860421
2017-05-06,67,70.09181010000357,0.09498855208881608,0.3417695912339818,0.09740994436990483,0.35731107843568444
2017-05-07,56,70.38843248150249,0.07431202473191685,0.25183465458434007,0.07474362293937183,0.2533280717027939
2017-05-08,57,70.68231617695712,0.07021690121025162,0.23886966645008298,0.0688510698397006,0.23445756847287802
2017-05-09,63,70.97352827117022,0.09733618257860403,0.3594785959415812,0.09564296306757995,0.345814724499619
2017-05-10,63,71.26213791761892,0.09759897710218188,0.3627996657415544,0.09482695038799833,0.3420549369169036
2017-05-11,62,71.54821594082071,0.07045913529978004,0.240317754396944,0.06554621848739495,0.22375109830522644
2017-05-12,65,71.83183443640236,0.09735522492269946,0.360961719793851,0.09705058493985828,0.35011888961752635
2017-05-13,53,72.11306636995445,0.07371898449009373,0.2511063007383802,0.06454346444460136,0.22077966521341047
2017-05-14,67,72.39198517575826,0.09548889928349685,0.3489764487784828,0.09899175356417078,0.365947187407005
2017-05-15,68,72.66866435646973,0.0949763474946243,0.3450207810766502,0.10170185721347362,0.38042237586146255
2017-05-16,79,72.94317708484168,0.09984554779471458,0.3829901339886139,0.1025335624445857,0.3903330479907178
2017-05-17,90,73.21559580855892,0.07789862746599588,0.26594366148860826,0.0821238299241265,0.2758715929112108
2017-05-18,92,73.48599185925157,0.07593809107052173,0.259284468573311,0.07898061185258418,0.2638125466938468
2017-05-19,91,73.75443506673975,0.07974569954111647,0.27248559306646813,0.08049965084072845,0.2696798393365329
2017-05-20,65,73.95348980303355,0.07357744160717741,0.2511404403736066,0.06470461581866373,0.22026899242775153
2017-05-21,69,74.219636595819,0.09568372189587906,0.3510406795669375,0.0974051180984801,0.34946851752839325
2017-05-22,61,74.48406338151027,0.07788778022002009,0.26593771899882557,0.06726064927753798,0.2271101427918421
2017-05-23,69,74.7468273414826,0.09521917171701036,0.3475802226820942,0.096070824779616,0.3387348876457086
2017-05-24,69,75.00798228187827,0.09533888565800643,0.34873525516072573,0.09572054125021819,0.3382081344074087
2017-05-25,59,75.26757830738904,0.07530403869221583,0.25723195455483117,0.06726595647263515,0.22746341058793723
2017-05-26,73,75.52566150718764,0.09341737532859032,0.33655086828501624,0.10105815639843155,0.37665683773703384
2017-05-27,71,75.78227365385203,0.09490222638280651,0.34680483186325817,0.09500308641975308,0.3369175969904192
2017-05-28,71,76.03745191608995,0.0951088391393378,0.3486107975698202,0.09665815752515887,0.34707627495963056
2017-05-29,61,76.29122858603344,0.07633884581498482,0.26140558749398346,0.07051278049998438,0.2384197363692587
2017-05-30,60,76.5436308218355,0.07195781994386284,0.24654717933512466,0.06442106254266411,0.21957083822323412
2017-05-31,75,76.79468040625815,0.0918539678561847,0.3292852491624083,0.09151582201508053,0.31742584820678477
2017-06-01,79,77.04439352189934,0.09307438222840515,0.3370699869196921,0.09735815894985447,0.35374085135054784
2017-06-02,76,77.29278054366111,0.09152292189111781,0.3284273499315124,0.09142794372651021,0.3198967267245614
2017-06-03,73,77.53984584901569,0.09402844462134151,0.3428259218729582,0.09924754215411655,0.37430922705239333
2017-06-04,70,77.78558764657791,0.09699034665842374,0.3649074203497769,0.09806903153418231,0.3653286168318617
2017-06-05,67,78.02999782344435,0.07851202420807979,0.2703481862042281,0.07437798648871313,0.25311069211814274
2017-06-06,58,78.27306181170879,0.07987903362065614,0.2753780291147214,0.07722932310178973,0.26420455182417035
2017-06-07,67,78.51475847451316,0.07625128147306201,0.26215182985883884,0.07130538489905766,0.24400838978937456
2017-06-08,69,78.7550600119407,0.0780850745569837,0.2689632677279373,0.07338935574229691,0.251008610203342
2017-06-09,80,78.99393188700517,0.08978075327209635,0.32027598295352055,0.09060565402631642,0.3219563499495314
2017-06-10,85,79.23133277193756,0.09508672809921537,0.3524990830871751,0.09772379540051315,0.369117360111861
2017-06-11,90,79.46721451491618,0.0784143147038702,0.27031650520798867,0.08080251708526547,0.2785066588019372
2017-06-12,93,79.70152212733375,0.08370976114094505,0.2919923190594293,0.08946637478520819,0.31606069709303414
2017-06-13,94,79.93419379163878,0.08169206960954639,0.28361291793644605,0.08765859284890426,0.3076167954922269
2017-06-14,84,80.1651608897359,0.09132670666386405,0.3293541002141779,0.09711335514597995,0.3647007549905249
2017-06-15,76,80.39434805187362,0.09260436431848258,0.33640300828822783,0.09472965656850975,0.34854665618594066
2017-06-16,68,80.62167322589508,0.08505297834144906,0.29837182597517425,0.07566634496936028,0.26001691499763985
2017-06-17,74,80.84704776667357,0.09816023685521168,0.3780345948712703,0.09574182614222161,0.3562287616191756
2017-06-18,85,81.07037654549987,0.0910311424192664,0.3283362566802217,0.09677282677776992,0.36446663114641775
2017-06-19,88,81.12008378771654,0.09476039418566938,0.3514912778760543,0.09059091685289815,0.3246428449336659
2017-06-20,83,81.34215926809014,0.08832385336901714,0.31350660460573343,0.08178954283496073,0.2834137437351375
2017-06-21,83,81.56195422815192,0.08724992799262798,0.30903735176397074,0.08068455620191406,0.278798888935636
2017-06-22,83,81.77934256352617,0.08696236720777292,0.3077028618784516,0.07842349957734576,0.2701677669326522
2017-06-23,83,81.99419237926925,0.08656787723667395,0.30583561155379213,0.07828396663858722,0.26980787703633086
2017-06-24,84,82.20636622695173,0.08775832970168876,0.3115972557906545,0.09081529867830654,0.32614537290252654
2017-06-25,83,82.41572135892106,0.08620857208576431,0.3038932280738431,0.0775592575256482,0.26714258600333873
2017-06-26,79,82.62210999908118,0.08882866495941097,0.31713664144293274,0.09212499999999998,0.332042137943919
2017-06-27,77,82.82537962948176,0.09321279227236996,0.34230894583676363,0.09423111242153616,0.34542677841908714
2017-06-28,78,83.02537329196966,0.0939121352572337,0.3465116033804518,0.09527324365656502,0.35261281764413
2017-06-29,82,83.22192990411449,0.08683060122448663,0.3065148742828584,0.08247063531294872,0.28517584912244925
2017-06-30,88,83.41488458858402,0.08947734755466555,0.31955977765788085,0.0870042134500859,0.3048539754300059
2017-07-01,85,83.60406901510974,0.08520885832411126,0.29942124122307046,0.0894318511718413,0.31601487110650195
2017-07-02,87,83.78931175415055,0.08671294350835586,0.3063331228931062,0.0859214273944872,0.29969992709967214
2017-07-03,88,83.97043864133164,0.0902438696027229,0.3242538161121223,0.09048795988983831,0.32186969927730524
2017-07-04,85,84.14727315170883,0.08461676008209293,0.29644703690109603,0.08512424577674207,0.29492869401563004
2017-07-05,85,84.31963678288203,0.08448251925482728,0.2956460432039342,0.08576764038948913,0.2974508640723081
2017-07-06,77,84.48734944596008,0.09964127871122481,0.39051892956151035,0.10250531585183094,0.4122149165386433
2017-07-07,80,84.65022986335826,0.09240384688912098,0.336648320235586,0.09478144198856012,0.3485782581318681
2017-07-08,84,84.80809597239316,0.08498929702623158,0.29814710304976233,0.08184607176203815,0.2828792421184855
2017-07-09,81,84.96076533362398,0.08829835927294034,0.31385363184656534,0.07942471106089494,0.27403455158189244
2017-07-10,84,85.10805554287904,0.08490576039856834,0.29751303616380753,0.08497202802689705,0.2969362337244735
2017-07-11,85,85.24978464589574,0.08411149826684099,0.29392264917692923,0.08661974593759073,0.3046185562069699
2017-07-12,88,85.38577155449735,0.08579864274596424,0.30140363834423584,0.09217961694481713,0.3341947761771169
2017-07-13,90,85.51583646322594,0.0917879294680509,0.33296406265880746,0.09994272218691398,0.3935790771748406
2017-07-14,73,85.63980126535063,0.09185023354538986,0.3332779780398122,0.09430438842203548,0.3482683940363517
2017-07-15,84,85.7574899671727,0.08453792552936433,0.2960182691315148,0.08645811265682743,0.3045158100527409
2017-07-16,87,85.86872909955461,0.08416910992602725,0.2943327579590994,0.0903074955472385,0.32444454685300944
2017-07-17,85,85.9733481256078,0.0845261521673781,0.29594728987634705,0.08417170789884583,0.2943115583328601
2017-07-18,88,86.07117984348523,0.08682130511261618,0.30648935467392996,0.086026567489741,0.3019772150427821
2017-07-19,92,86.14346186305445,0.0968672160509993,0.36694308176932083,0.10040612076710051,0.3966038613730633
2017-07-20,94,86.22720234727186,0.09085028750309476,0.3271728776901573,0.09126728179402192,0.32749767943114233
2017-07-21,92,86.30369703346918,0.09660393661237034,0.3649001153014135,0.10223606680427846,0.4142291386115026
2017-07-22,92,86.37279594548197,0.0966561766382732,0.36545278951131566,0.10212383770076079,0.4138836779808722
2017-07-23,79,86.43435430552653,0.09748362918903859,0.3722264349878531,0.09586928640271991,0.3579438189141954
2017-07-24,73,86.48823288659423,0.09402039895825076,0.34684789416617556,0.09081377247336772,0.32613024541609836
2017-07-25,71,86.53429835320635,0.08783221205438603,0.31141428588669,0.08403403902671096,0.29324787074013703
2017-07-26,77,86.57242358965846,0.08812896566454179,0.3128396104260589,0.08401543209876546,0.2929620364266139
2017-07-27,78,86.60248801491632,0.08819829154943082,0.3132334216653052,0.0835297677702687,0.2903479909948625
2017-07-28,85,86.62437788336189,0.08436600236996224,0.29510658737075157,0.0841453138166724,0.29249051443949503
2017-07-29,77,86.63798657062556,0.08792471145175876,0.3116788363434652,0.08255380583605992,0.28523163072624225
2017-07-30,82,86.64321484378057,0.08990169426519558,0.3218338675709936,0.09629891172155139,0.3565651686432711
2017-07-31,88,86.63997111521829,0.08530616192078487,0.29915378736114934,0.09183595006630105,0.328171956143917
2017-08-01,92,86.6281716795652,0.09353563010401747,0.3431963846801255,0.1001090632331364,0.38860132457580776
2017-08-02,86,86.60774093304941,0.08457520911738567,0.2957596178805052,0.08280802517085267,0.28538110177652476
2017-08-03,87,86.57861157476958,0.08581703396466128,0.30123196053897355,0.0923553735219578,0.33134847210734936
2017-08-04,84,86.5407247893688,0.0862624510590882,0.30331104041749696,0.07961772944471905,0.27238681790494307
2017-08-05,78,86.4940304106645,0.09729425748407217,0.37108381537348045,0.10076030412164864,0.39408118067465836
2017-08-06,76,86.43848706583637,0.09117077910951507,0.3295135990101128,0.08662602295820289,0.3023444780457598
2017-08-07,71,86.37406229982606,0.09083051773352771,0.32752041392593184,0.08774019411686243,0.3076313763905093
2017-08-08,78,86.30073267965425,0.09666842653419358,0.36605100772835963,0.10003844675124951,0.3885586401734466
2017-08-09,85,86.21848387841487,0.08457662873133312,0.2961941025785694,0.07925523150436645,0.2721655357779637
2017-08-10,83,86.1273107387587,0.08687278239290859,0.30665722189781547,0.08429410980078307,0.2923041346059514
2017-08-11,82,86.0272173157347,0.08697155433436288,0.3071515333910137,0.08475860932608338,0.29467371974059337
2017-08-12,77,85.9182168989091,0.08726862792863405,0.30858305828704274,0.08597164355938453,0.29972364063433604
2017-08-13,83,85.80033201374003,0.0868866011934378,0.30652050279747367,0.08176760900438608,0.2809346069326585
2017-08-14,80,85.67359440223802,0.09087971336764303,0.3269488704825224,0.08876648698695164,0.3106523209189772
2017-08-15,74,85.53804498299735,0.08606303289038643,0.30218198571970833,0.0822022926817786,0.2812105322269323
2017-08-16,87,85.39373379073878,0.08623968304055311,0.30368030661581596,0.09190342803788183,0.32822500261070003
2017-08-17,83,85.24071989555647,0.08461114841222755,0.2962319903954628,0.07785388665270028,0.2662085697887731
2017-08-18,82,84.90505376257052,0.08729962442788017,0.3087252965479561,0.08282487805240218,0.2843333882827252
2017-08-19,86,84.73657543593245,0.0845896377050978,0.29611954919574834,0.08327809131356566,0.28622429747310385
2017-08-20,81,84.559749912833,0.0869217264871214,0.306764738805619,0.0819906173766185,0.28141751013569827
2017-08-21,87,84.37466739671035,0.0861614035273641,0.3034501136669158,0.08909702934428208,0.3127967929721375
2017-08-22,89,84.1814261886478,0.0909277252029885,0.32812978791502434,0.09902329075882794,0.37578491128004854
2017-08-23,81,83.98013250142996,0.08773574662391978,0.3111782212727512,0.0918195415280364,0.3267856636995626
2017-08-24,80,83.77090025663425,0.0873201367050328,0.3089624218199062,0.09177339032082318,0.32648339575129703
2017-08-25,78,83.55385086532316,0.09116377067253868,0.3291394439280564,0.09312808641975309,0.33270003726279407
2017-08-26,78,83.32911299294466,0.09283748991520827,0.33951672227485785,0.0963431382438063,0.35715378132244147
2017-08-27,78,83.09682230908997,0.0920967389367434,0.3350861633710752,0.09677444524203364,0.3608757964523964
2017-08-28,76,82.85712122279507,0.09654465501488188,0.36519919470171097,0.09955197765380662,0.3834379234922574
2017-08-29,68,82.61015860411081,0.0880669910219139,0.31268589215873577,0.08832709554409998,0.31038423071527166
2017-08-30,78,82.35608949270102,0.08859778910190237,0.31548548241785196,0.09418355577525128,0.34163560371167684
2017-08-31,81,82.0950747942602,0.08513410923800271,0.2988147053639566,0.08181939442443645,0.2809850803703441
2017-09-01,71,81.82728096557484,0.08974403805249023,0.32153182637387545,0.08917449332674246,0.313357230194723
2017-09-02,68,81.55287968907899,0.08850568275266853,0.31493386260057143,0.08530157160903576,0.29502051636213716
2017-09-03,69,81.27204753778207,0.09294825157771405,0.3398963313646254,0.08821253991792795,0.3103109737899713
2017-09-04,80,80.9849656314708,0.08538058333068388,0.29985979925187006,0.08249103562993827,0.2851936140192415
2017-09-05,85,80.69181928510734,0.09092664525703192,0.3279293658886274,0.09372533327056312,0.34132545227981725
2017-09-06,72,80.39279765036576,0.09957111685399594,0.3899988732951719,0.09629420395609224,0.3602978225812289
2017-09-07,71,80.08809335126489,0.09392931020852459,0.34581348736321166,0.08450125148098453,0.29452032478684975
2017-09-08,71,79.77790211486817,0.09235669332702326,0.3360967858027725,0.0816938540121931,0.28278136308874047
2017-09-09,70,79.4624223980346,0.09513431172390277,0.3536450260849042,0.08613798460560693,0.3020494150794787
2017-09-10,72,79.14185501120984,0.09878092946237185,0.3833140366870561,0.0967712575226169,0.3644656135538433
2017-09-11,76,78.81640274025568,0.08837159258026737,0.31433977828728676,0.09245109808629334,0.3343598313213685
2017-09-12,78,78.48626996731636,0.0846519970625266,0.2963241387631207,0.08710935354533969,0.3072460899182101
2017-09-13,83,78.15166229172189,0.09037405658878453,0.32500411904971155,0.0882298017246114,0.3127594421197971
2017-09-14,81,77.81278615192586,0.08707345327578603,0.30813311686995,0.08030349394659825,0.27818109709745725
2017-09-15,81,77.46984844946961,0.08971321305733694,0.32080446156852427,0.08984142676678517,0.3214553067178276
2017-09-16,82,77.12305617595737,0.09031033831976847,0.32457354322779575,0.09143265149196933,0.33078518488748915
2017-09-17,81,76.62265273585558,0.09161342432173719,0.33257012989556256,0.09014247637149284,0.3243644106072484
2017-09-18,73,76.2708524440136,0.09017244766555775,0.32369552576429167,0.08466660694556422,0.29707988392797907
2017-09-19,78,75.91591474684724,0.08796067361354008,0.3125452135682817,0.08943666729217489,0.32075888779064443
2017-09-20,79,75.55803891223964,0.0883092022542184,0.3145111694061103,0.08888268325081512,0.3175799100104103
2017-09-21,80,75.19742232930102,0.09090078561501683,0.3279653697575601,0.09098346348534178,0.32929129116914746
2017-09-22,82,74.83426018427461,0.09595192586738081,0.36125082903603734,0.09594182106773297,0.36145044500210616
2017-09-23,87,74.46874514630102,0.0829277458743682,0.2889736444075766,0.08163227722316434,0.2838445183135635
2017-09-24,91,74.10106706384225,0.08546965447480129,0.3005394414231866,0.08326080246913581,0.29045652017388895
2017-09-25,88,73.73141267253553,0.08768712565764311,0.31136148893461535,0.08441120103040789,0.2950127992453597
2017-09-26,84,73.359965315213,0.08372708554792907,0.29259638027008694,0.08149246278206049,0.2829311326013334
2017-09-27,87,72.9869046747902,0.08560062874682896,0.3013117171864145,0.08364600742257687,0.29190543130304214
2017-09-28,79,72.61240652068723,0.09681269661271596,0.3679043989382841,0.09784148953699126,0.3733734858791947
2017-09-29,68,72.23664246940979,0.08965304316231179,0.32125996450405436,0.09115489332988096,0.327757264723494
2017-09-30,66,71.85977975987507,0.09245326927538257,0.3376153522448384,0.09438598968999364,0.3483262376514441
2017-10-01,68,71.48198104402745,0.0900661730983284,0.3232098926813741,0.09445503691672746,0.3483740338151028
2017-10-02,73,71.10340419324356,0.08902673446456938,0.31810402849059705,0.09154093009752921,0.33085778035863417
2017-10-03,71,70.72420212098352,0.0875607367569814,0.3105956492467114,0.0886032844510353,0.3154921514669866
2017-10-04,75,70.34452262209783,0.0921110206558149,0.33523495040972706,0.09488187431835479,0.35209961822628383
2017-10-05,83,69.96450822915301,0.08599191908043377,0.30307567844686506,0.08647694371866392,0.30453406885276835
2017-10-06,82,69.58429608609092,0.08811949141326472,0.31315503035158726,0.08823921725552966,0.3127721297935052
2017-10-07,81,69.20401783948837,0.08457229008490266,0.29654601797224844,0.08287079537697432,0.28739337905864976
2017-10-08,77,68.82379954763329,0.08677472584264732,0.30657724479034815,0.08591671962902808,0.29970945772627056
2017-10-09,77,68.44376160758459,0.08328708276636285,0.2908312402925392,0.08089510313929493,0.27855511252751414
2017-10-10,81,68.06401870033174,0.085057339543291,0.2986085977994656,0.08270759284105801,0.2853450242970877
2017-10-11,77,67.6846797541199,0.08657365248308654,0.30531768579852725,0.08344985052844668,0.28776951227919156
2017-10-12,64,67.30584792595486,0.09002913227580636,0.3229699378074022,0.08826589459313136,0.31035567290044197
2017-10-13,67,66.92762060125179,0.08904439940635597,0.3175297256407285,0.09472337954789758,0.3452099430672681
2017-10-14,72,66.55008941154082,0.09509130355224514,0.35320463234797683,0.09817574088458915,0.3694130314769454
2017-10-15,74,66.17334027009164,0.08321966732621536,0.2901150256776157,0.08331646384043814,0.2876979641207937
2017-10-16,69,65.7974534252698,0.09221670676138577,0.33465682794692525,0.09466531710723504,0.3451992729238632
2017-10-17,58,65.6601253236109,0.0948768350586962,0.35130868580836816,0.09586380476505134,0.35202847619599664
2017-10-18,72,65.28325964808288,0.09760344436458888,0.3725252649253125,0.09990444623607753,0.3861505276575598
2017-10-19,71,64.90730612951677,0.09831524065810746,0.37802328164847326,0.10068830925126666,0.39122260465368974
2017-10-20,73,64.53232952655947,0.08652661551287243,0.3037550879932996,0.09083745924405266,0.3214267880418483
2017-10-21,78,64.1583897479418,0.08289677968175346,0.2883198410960762,0.08437948227580083,0.2920078508172955
2017-10-22,76,63.785541989984075,0.08448438540662763,0.2950003591496391,0.08673880528677391,0.30163564155693806
2017-10-23,74,63.41383688853921,0.08033434688121766,0.2780649128413091,0.08330660446129173,0.2887819976249483
2017-10-24,74,63.043320684857456,0.08225637145883831,0.28576929193058187,0.08415432098765432,0.29104721697932057
2017-10-25,67,62.674035404815655,0.09437344545267264,0.348145074149396,0.09550670773814604,0.3496274716071852
2017-10-26,58,62.306019050917726,0.0911841804298718,0.3285056352580008,0.09010330514028901,0.31675332144518
2017-10-27,62,61.93930580643622,0.08958895079381579,0.3199560189824457,0.09809100110632488,0.3653614273572924
2017-10-28,69,61.573926251031054,0.09789217968798973,0.37440485137085666,0.09953000808166404,0.374529384219435
2017-10-29,67,61.20990758714961,0.09694937646050857,0.3670531792068183,0.09694073707914538,0.36073097227777046
2017-10-30,61,60.84727387648072,0.089779736762896,0.3208090685808804,0.0937394565669405,0.33825108049506347
2017-10-31,57,60.486046285708014,0.09113708165224513,0.3283763354935726,0.09225023342670402,0.32847356667495964
2017-11-01,59,60.12624334078118,0.0894725905914302,0.31929824679711427,0.08952757573617681,0.31361439335313046
2017-11-02,72,59.7678811888991,0.08451568616029512,0.29499643529555686,0.08457343721802447,0.29050992343374415
2017-11-03,74,59.41097386737797,0.0800692883439984,0.2767138412500456,0.0796004676380356,0.27240505849285873
2017-11-04,56,59.055533578556734,0.0916274208343438,0.3302547401251028,0.09324827970403847,0.33488411679660723
2017-11-05,61,58.70157096987582,0.09244158719704279,0.33459719298716045,0.08927492565653712,0.31343729413044047
2017-11-06,66,58.34909541824949,0.07871891003234824,0.2711942429204156,0.0766251598678687,0.2622005608125405
2017-11-07,49,57.99811531784008,0.0788100994091239,0.2712985066428944,0.07888331803309559,0.27022625786408533
2017-11-08,49,57.648638370332286,0.07697428656300473,0.2644819968405444,0.0760743513091511,0.2602699038808641
2017-11-09,55,57.30067187679817,0.09117744914293456,0.3268567893761426,0.09517375577682054,0.3488348578468864
2017-11-10,51,56.95422303023818,0.09441698816423237,0.34643712713716523,0.0986088553068286,0.3738810128043109
2017-11-11,38,56.60929920788184,0.07750648694699148,0.26632592478847195,0.07292171770669052,0.24926176499923552
2017-11-12,46,56.26590826233057,0.08083245698702612,0.27868767486945845,0.07849728126544737,0.2683028666759891
2017-11-13,47,55.924058810629134,0.07801882783344491,0.2680426065868018,0.07471537634661708,0.25480733847192844
2017-11-14,48,55.583760520355916,0.09668453167842342,0.36099973783131806,0.10064104073001749,0.388982268343179
2017-11-15,51,55.2450243918311,0.0931709360852553,0.3372058690754038,0.09981404326436456,0.38363095328026986
2017-11-16,57,54.9232046449386,0.0938339698929946,0.3408808387602411,0.09196148163547137,0.328238652029942
2017-11-17,47,54.58586110559983,0.09687380134560267,0.3605708688610047,0.09600615127355253,0.351843063846344
2017-11-18,56,54.250144662250236,0.09401086444582596,0.3414006230751728,0.09428110339650966,0.34077483482438337
2017-11-19,59,53.91607783722225,0.09655396760852844,0.35811374874574503,0.09419001328341987,0.34044522733892996
2017-11-20,47,53.583685738764814,0.09708939476898823,0.3611554058626971,0.09625329174540294,0.35463822533406114
2017-11-21,58,53.25299629378051,0.09616038558008919,0.3550858673835091,0.09251396477519001,0.3272706587287322
2017-11-22,56,52.92404047099318,0.09465693358612126,0.3445239354602854,0.10258975913321722,0.40176304948880714
2017-11-23,43,52.59685249381273,0.07151816471082215,0.2443336309913558,0.0729814814814815,0.24731073075933713
2017-11-24,50,52.27147004219025,0.09348023242480423,0.33660629394863284,0.09494184557847937,0.33959850007825837
2017-11-25,57,51.94793444278816,0.0970413777539392,0.35991354181985175,0.10059611123248338,0.37985653174213646
2017-11-26,51,51.62629084682169,0.09383146948458215,0.33749550327045486,0.09395287526775417,0.3324618821553077
2017-11-27,51,51.306588394960556,0.0940877144593596,0.3395565348930099,0.0991926182237601,0.3622456750524788
2017-11-28,54,50.98888036871737,0.09548080222623431,0.34817297723769497,0.09963985594237697,0.3625802954932079
2017-11-29,63,50.67322432778381,0.079281126549408,0.26983735002256587,0.07832780170891887,0.2573546135261629
2017-11-30,53,50.35968223281659,0.09548337858839413,0.3480331620700531,0.10120597258511248,0.3675304247077754
2017-12-01,52,50.04832055321386,0.09616786691600672,0.35181166373144934,0.10161397892490329,0.3678515322773174
2017-12-02,48,49.73921035946429,0.09473939910004975,0.34107411007835464,0.10317381854702665,0.37713321961987034
2017-12-03,48,49.43242739969445,0.09472764302092561,0.34148237270896614,0.10350179287401236,0.3861694159261731
2017-12-04,51,49.12805216008236,0.09705471949856698,0.356107349301593,0.10149471553327213,0.3676886831576519
2017-12-05,61,48.82616990885151,0.07540024791183339,0.2550070839231181,0.07470909932600492,0.24499581848809626
2017-12-06,59,48.52687072360339,0.07688494203219336,0.2594631255260812,0.07646352658710542,0.2503251594508151
2017-12-07,44,48.23024950179435,0.09531800409975379,0.3438594282502202,0.10147431521628261,0.3717134294536153
2017-12-08,39,47.93640595420834,0.07064007245349231,0.23982451503485164,0.05683842164316707,0.1968144723390626
2017-12-09,35,47.64544458132522,0.06885848001691146,0.23422650372265674,0.055261320214360254,0.19290818732806062
2017-12-10,39,47.357474632531485,0.09811744291001516,0.36309180995134877,0.10272971933871586,0.38114390712822466
2017-12-11,41,47.0726100481683,0.09635142634478447,0.3501451622603347,0.10128129683245848,0.36386858988203874
2017-12-12,50,46.790969384460425,0.09796251778613971,0.36089563015425064,0.10583998305204437,0.39783371038924853
2017-12-13,31,46.51267572141643,0.06802694482691221,0.2313260634801552,0.05083445142762988,0.1809098919530595
2017-12-14,32,46.23785655383938,0.07258767025029392,0.2453993477111182,0.058437492644116476,0.20080711732867185
2017-12-15,28,45.96664366563435,0.07171004640070718,0.24269665614016386,0.05857401784243109,0.2008925656659096
2017-12-16,39,45.623269735145875,0.09780630077612082,0.35856637334125974,0.09705915108138007,0.33735731603832064
2017-12-17,38,45.35959225738361,0.09847007346816732,0.36410019979206754,0.0957284481471528,0.33610032999007516
2017-12-18,47,45.10000576025431,0.09832381561553988,0.36210699353774184,0.10065378119722276,0.3732561347798815
2017-12-19,55,44.84465760565214,0.07309138738772473,0.24626109466397278,0.06979531457553435,0.23453062404818087
2017-12-20,51,44.59369843946672,0.10251752348057616,0.39561190633871696,0.10302574960726726,0.3972847003821834
2017-12-21,39,44.347281972521394,0.09727987387100531,0.3538123453307481,0.0975626507127377,0.3518186402258331
2017-12-22,50,44.10556474771953,0.10198468902949694,0.39149672350616205,0.10257704786582422,0.39301871208252653
2017-12-23,48,43.868705893938326,0.10045582371054451,0.37704751445809326,0.10089168380491353,0.37813551676440205
2017-12-24,41,43.63686686724764,0.09707241386439197,0.35022782425369864,0.09895240145817404,0.3610934968128561
2017-12-25,38,43.410211180069574,0.0980414624228764,0.35760433343871256,0.09504710852408141,0.33308966647170246
2017-12-26,28,43.188904118928605,0.07259541869986827,0.2441905503481377,0.07351602580760122,0.24552282051732122
2017-12-27,24,42.97311245147687,0.07137250898775502,0.24053177148573496,0.07293389650283554,0.2440748316748838
2017-12-28,18,42.76300412351063,0.0700502097223843,0.2365476981856353,0.07221304191361697,0.24254654748503218
2017-12-29,22,42.55874794672418,0.06963983706321056,0.2354616052255861,0.07025566106647188,0.2364520184646933
2017-12-30,23,42.3605132779759,0.07546380476963328,0.2536499936045796,0.07451849376275964,0.24727990044799739
2017-12-31,21,42.168469690866736,0.07407321045761749,0.24917748365547232,0.07339721355069949,0.24289709815189342
2018-01-01,19,41.93730503187702,0.07199142679690454,0.24246814925061227,0.07310050384894592,0.24169848607673491
2018-01-02,26,41.75981021505367,0.0701625355157921,0.23676857264148002,0.07239412050673456,0.2402188267725378
2018-01-03,30,41.58905499930084,0.06860387625972073,0.23196232391190863,0.0729216,0.24208771073456506
2018-01-04,29,41.425206072068306,0.07341793781643106,0.2465849285538675,0.07785904255319151,0.25913953998534695
2018-01-05,19,41.268428520771415,0.0725823425348428,0.24419613005536403,0.0765079610776126,0.25426438310681165
2018-01-06,13,41.11888547577948,0.07132823886577638,0.24030546201125463,0.07478654013045546,0.24929146046039827
2018-01-07,18,40.97673775210107,0.07010682863645537,0.23652148644851007,0.07209779937483031,0.24130957400776168
2018-01-08,31,40.84214349069678,0.06916035484164562,0.2336629856393088,0.07093074792243767,0.2383174044517955
2018-01-09,44,40.71525780035525,0.09924157418215812,0.3650629411944549,0.10207149303187497,0.3869829398646417
2018-01-10,43,40.59623240107056,0.09955737741787371,0.3666335817647854,0.10286039308132999,0.39235037912656673
2018-01-11,53,40.48521526985823,0.06692663050082019,0.22702719922203124,0.06550457089488645,0.22179497740244383
2018-01-12,61,40.382350289945144,0.06700246949638579,0.22738977013090053,0.06853391562386271,0.23027446540346602
2018-01-13,58,40.287776904262586,0.06781533922086633,0.22977413003687772,0.07136558327034517,0.23809806932573213
2018-01-14,25,40.20162977416457,0.07247101606795658,0.2438052220805583,0.06515215139553764,0.22025335500438956
2018-01-15,30,39.820321279042474,0.06820885488211348,0.23028474755466127,0.06256376873206504,0.21290738092687253
2018-01-16,36,39.75528286272067,0.09826221255378538,0.3563319588610794,0.10157776308848958,0.37183251007359697
2018-01-17,36,39.69924760773502,0.098185577001193,0.35608853053440764,0.10134768718623317,0.36775110596079985
2018-01-18,32,39.65231929235574,0.10016211300034927,0.3708139738289823,0.10372744138977905,0.38920909418233357
2018-01-19,41,39.61459493617602,0.09846070595168248,0.3580748561782323,0.10039605034722224,0.36301470128319807
2018-01-20,52,39.58616452993316,0.07330635977891925,0.24555274347514583,0.07544805677317318,0.24844860356098356
